subject,grade,scale,jurisdiction,year,ses_variable_code,ses_variable,api_variable_code,api_variable,ses_level_code,ses_level,statistic_code,statistic_family,statistic,unit,percentile,achievement_level,score_interval_low,score_interval_high,estimate,standard_error,cell_n,stat_cv,is_displayable,error_labels,source_url
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D1,score distribution,Percent with scale score 0-9,percent,,,0.0,9.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D2,score distribution,Percent with scale score 10-19,percent,,,10.0,19.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D3,score distribution,Percent with scale score 20-29,percent,,,20.0,29.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D4,score distribution,Percent with scale score 30-39,percent,,,30.0,39.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D5,score distribution,Percent with scale score 40-49,percent,,,40.0,49.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D6,score distribution,Percent with scale score 50-59,percent,,,50.0,59.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D7,score distribution,Percent with scale score 60-69,percent,,,60.0,69.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D8,score distribution,Percent with scale score 70-79,percent,,,70.0,79.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D9,score distribution,Percent with scale score 80-89,percent,,,80.0,89.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D10,score distribution,Percent with scale score 90-99,percent,,,90.0,99.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D11,score distribution,Percent with scale score 100-109,percent,,,100.0,109.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D12,score distribution,Percent with scale score 110-119,percent,,,110.0,119.0,0.00043351311742,0.0017601941831207,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D13,score distribution,Percent with scale score 120-129,percent,,,120.0,129.0,0.006403148601314,0.0211437050195665,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D14,score distribution,Percent with scale score 130-139,percent,,,130.0,139.0,0.0154708240838625,0.0238355374233747,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D15,score distribution,Percent with scale score 140-149,percent,,,140.0,149.0,0.0590492004919665,0.0498180199123548,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D16,score distribution,Percent with scale score 150-159,percent,,,150.0,159.0,0.0860615458970014,0.0894735942083973,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D17,score distribution,Percent with scale score 160-169,percent,,,160.0,169.0,0.232650870476832,0.110060595931966,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D18,score distribution,Percent with scale score 170-179,percent,,,170.0,179.0,0.379492006954192,0.185155483316385,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D19,score distribution,Percent with scale score 180-189,percent,,,180.0,189.0,0.68801696957133,0.230977111185861,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D20,score distribution,Percent with scale score 190-199,percent,,,190.0,199.0,1.14246444256894,0.353961310617859,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D21,score distribution,Percent with scale score 200-209,percent,,,200.0,209.0,1.83818791053715,0.412358546445593,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D22,score distribution,Percent with scale score 210-219,percent,,,210.0,219.0,2.83079238734956,0.499830039803234,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D23,score distribution,Percent with scale score 220-229,percent,,,220.0,229.0,4.35000196114618,0.579561427690775,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D24,score distribution,Percent with scale score 230-239,percent,,,230.0,239.0,6.08241648106489,0.588975151334358,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D25,score distribution,Percent with scale score 240-249,percent,,,240.0,249.0,7.69012868923186,0.769575687922927,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D26,score distribution,Percent with scale score 250-259,percent,,,250.0,259.0,8.91868569463813,0.821254978549171,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D27,score distribution,Percent with scale score 260-269,percent,,,260.0,269.0,9.72136827339605,0.851487194265657,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D28,score distribution,Percent with scale score 270-279,percent,,,270.0,279.0,10.3572168245204,0.727187727730077,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D29,score distribution,Percent with scale score 280-289,percent,,,280.0,289.0,10.1778681028249,0.9235538514998,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D30,score distribution,Percent with scale score 290-299,percent,,,290.0,299.0,9.23507759313067,0.858536891174654,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D31,score distribution,Percent with scale score 300-309,percent,,,300.0,309.0,7.94635707144881,0.661691386969406,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D32,score distribution,Percent with scale score 310-319,percent,,,310.0,319.0,6.23869416680179,0.711563481302289,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D33,score distribution,Percent with scale score 320-329,percent,,,320.0,329.0,4.6171741298446,0.577987835372648,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D34,score distribution,Percent with scale score 330-339,percent,,,330.0,339.0,3.06675787031485,0.474633128519306,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D35,score distribution,Percent with scale score 340-349,percent,,,340.0,349.0,2.03133660581743,0.442502960555746,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D36,score distribution,Percent with scale score 350-359,percent,,,350.0,359.0,1.23010582106349,0.271329887568287,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D37,score distribution,Percent with scale score 360-369,percent,,,360.0,369.0,0.608690486910099,0.255434974551301,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D38,score distribution,Percent with scale score 370-379,percent,,,370.0,379.0,0.248064116370798,0.18986039870079,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D39,score distribution,Percent with scale score 380-389,percent,,,380.0,389.0,0.121724486103388,0.107105187881311,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D40,score distribution,Percent with scale score 390-399,percent,,,390.0,399.0,0.0463804305846566,0.0756755958253971,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D41,score distribution,Percent with scale score 400-409,percent,,,400.0,409.0,0.0266028189535545,0.0328568056458181,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D42,score distribution,Percent with scale score 410-419,percent,,,410.0,419.0,0.0060803220023161,0.0152167974405195,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D43,score distribution,Percent with scale score 420-429,percent,,,420.0,429.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D44,score distribution,Percent with scale score 430-439,percent,,,430.0,439.0,0.0002452341815503,0.0011238041999448,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D45,score distribution,Percent with scale score 440-449,percent,,,440.0,449.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D46,score distribution,Percent with scale score 450-459,percent,,,450.0,459.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D47,score distribution,Percent with scale score 460-469,percent,,,460.0,469.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D48,score distribution,Percent with scale score 470-479,percent,,,470.0,479.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D49,score distribution,Percent with scale score 480-489,percent,,,480.0,489.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,DP:D50,score distribution,Percent with scale score 490-499,percent,,,490.0,499.0,0.0,0.0,5951.0,3.21981998837003,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=DP%3ADP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,MN:MN,location,Average scale score,scale score,,,,,275.324573012154,1.32507397818183,5951.0,3.21981998836993,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=MN%3AMN&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,RP:RP,group share,Percent of students in group,percent,,,,,100.0,-1.0,5951.0,3.21981998836993,1,extreme percentage; standard error not applicable,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=RP%3ARP&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,SD:SD,dispersion,Standard deviation of scale scores,scale score,,,,,38.0976487713586,0.906252268198275,5951.0,3.21981998836993,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=SD%3ASD&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
Mathematics,8,Composite mathematics scale (0-500),California,2015,TOTAL,All students,TOTAL,All students,1,All students,PC:P1,percentile,10th percentile scale score,scale score,10.0,,,,226.623001861572,2.4711572025452,5951.0,3.21981998836993,1,,https://www.nationsreportcard.gov/DataService/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=CA&stattype=PC%3AP1&Year=2015%2C2017%2C2019%2C2022%2C2024&ShowDetails=true&QCData=true&RevealDataKeys=true
